objectid,year,state,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,shape_length,shape_area
3737,1951,CA,CCO,LAC,STRAWBERRY NO. 32,0,1951-06-02,,14,,,63.9996299743652,,1,0,2544.69427010304,258997.308641498
3738,1951,CA,CCO,LAC,VICTORY NO. 30,0,1951-06-02,,14,,,114.974060058594,,1,0,3292.82804160169,465283.509553492
929,1951,CA,CDF,TUU,GILL #2,0,1951-06-03,,14,,,628.641052246094,,1,428,5744.05971880309,2544020.04333099
3998,1951,CA,CDF,FKU,BRALEY-JONES RANCH,0,1951-06-04,,14,,,468.083648681641,,1,86,7673.92227159423,1894267.29402012
4565,1951,CA,CDF,MMU,ARNOLD SALLABERRY,0,1951-06-04,,14,,,367.533325195312,,1,106,5518.9125156287,1487354.61600963
6213,1951,CA,CDF,MMU,WHITE ROCK,0,1951-06-04,,14,,,171.802810668945,,1,16,3810.61533627769,695261.281233389
15810,1951,CA,USF,STF,CLARKS FORK,,1951-06-10,1951-06-10,4,20090305,493,329.918518066406,6,1,9,5070.55139014855,1335132.82232416
7615,1951,CA,USF,BDF,SUMMIT,0,1951-06-11,,14,,,1387.35437011719,,1,0,13693.4581652508,5614423.75139864
971,1951,CA,USF,KNF,SNOWDEN,0,1951-06-18,,3,,,73.7359390258789,,1,14,2483.89907606914,298398.750767318
938,1951,CA,CCO,ORC,NOHL,0,1951-06-21,,14,,,175.625534057617,,1,258,4815.59276337072,710731.349967045
18253,1951,CA,NPS,KNP,DEAD PINE,0,1951-06-30,1951-07-01,1,,12,23.1358089447021,8,1,1006,1500.10488746584,93627.2989819984
8609,1951,CA,USF,TOI,,0,1951-07-04,,14,,,165.487854003906,,1,0,3156.26832188289,669705.55891874
936,1951,CA,CDF,RRU,RAILROAD #10,0,1951-07-06,,14,,,4254.0419921875,,1,323,24498.7742110613,17215497.6276839
2641,1951,CA,CDF,FKU,SYCAMORE,0,1951-07-07,,14,,,7387.27587890625,,1,6,29967.4835882519,29895245.0587675
3984,1951,CA,CDF,TCU,DEYOUNG,0,1951-07-07,,14,,,525.922668457031,,1,36,7110.67120611532,2128333.42942268
3982,1951,CA,CDF,HUU,CHARLES FIRNEKAS,0,1951-07-08,,14,,,604.465637207031,,1,26,7826.31920276831,2446185.6674024
3999,1951,CA,CDF,FKU,MURPHY,0,1951-07-08,,14,,,2340.50122070312,,1,481,18665.189751178,9471672.37799741
3446,1951,CA,CDF,MMU,QUAIL MINE,0,1951-07-10,,14,,,162.715209960938,,1,30,4579.03855544344,658485.098470259
3734,1951,CA,USF,LPF,BUCKMAN,0,1951-07-15,,9,,,4298.734375,,1,10,18721.0964654489,17396361.2629658
8275,1951,CA,CDF,MMU,JASPER POINT,0,1951-07-15,,14,,,724.585632324219,,1,33,9489.94028850319,2932293.91561419
8598,1951,CA,CDF,SLU,BUCKMAN,0,1951-07-15,,14,,,5239.65478515625,,1,75,23171.0624949089,21204129.9103603
2653,1951,CA,CDF,LMU,GALLATIN,0,1951-07-17,,9,,,754.283813476562,,1,36,12221.4579284565,3052478.33915968
1959,1951,CA,CDF,AEU,PACIFIC MINE,0,1951-07-18,,14,,,902.471740722656,,1,47,9196.85894115033,3652173.53964472
2893,1951,CA,CDF,TCU,BURSON,0,1951-07-18,,14,,,2627.9091796875,,1,46,15414.9808756977,10634771.5452421
3989,1951,CA,CDF,NEU,EUREKA,0,1951-07-18,,14,,,221.064758300781,,1,62,4705.11157354786,894617.3632287
937,1951,CA,CDF,RRU,POPPET,0,1951-07-19,,14,,,199.797576904297,,1,358,3880.90255292515,808552.100116039
3991,1951,CA,CDF,HUU,G.L. SPEIER,0,1951-07-19,,14,,,1190.43884277344,,1,39,10933.2002744258,4817535.21165617
3993,1951,CA,CDF,BEU,ESPINOSA CANYON #2,0,1951-07-19,,14,,,1624.1796875,,1,71,12378.9207782591,6572821.96151959
4008,1951,CA,CDF,MVU,WARD CANYON,0,1951-07-19,,14,,,292.684844970703,,1,321,4497.90892664865,1184453.53765626
3983,1951,CA,CDF,MMU,COULTERVILLE,0,1951-07-20,,14,,,769.8974609375,,1,37,9275.38436409264,3115664.44006234
3985,1951,CA,CDF,AEU,DOBBAS,0,1951-07-20,,14,,,354.755798339844,,1,69,5206.91490017856,1435645.7451734
3977,1951,CA,CDF,TCU,BUZZARD,0,1951-07-22,,14,,,534.592346191406,,1,44,7323.46142556668,2163418.49767991
4561,1951,CA,CDF,NEU,WIZWELL,0,1951-07-22,,14,,,1049.79626464844,,1,71,14030.5812926844,4248374.90737412
7616,1951,CA,USF,BDF,LITTLE BEAR,0,1951-07-22,,14,,,3852.05322265625,,1,0,20626.4864704694,15588705.9702841
7621,1951,CA,CDF,SHU,COW CREEK,0,1951-07-23,,14,,,819.472290039062,,1,179,8299.64659409649,3316286.80979588
15622,1951,CA,USF,ANF,BART,0,1951-07-24,,14,"S.Imsand; Saugus,S fire of 2 near PacoimaDam map 2, 1:126720-Angeles Fire Atlas*",42,54.4255828857422,,1,0,2401.93542408161,220252.525918305
8184,1951,CA,CDF,LNU,INDIAN BEACH,0,1951-07-25,,14,,,404.505706787109,,1,31,6149.50474060115,1636976.57411773
8618,1951,CA,USF,MDF,MOWITZ,0,1951-07-26,,9,,,1714.12451171875,,1,113,12488.3944022977,6936815.94798668
3994,1951,CA,CDF,BEU,KENT CANYON,0,1951-07-27,,14,,,6753.5498046875,,1,78,25349.6222992379,27330646.4942102
3445,1951,CA,CDF,TCU,PIGEON GULCH,0,1951-07-28,,14,,,1425.5517578125,,1,51,13100.0638839249,5769003.08674167
8186,1951,CA,CDF,HUU,J.BUXTON,0,1951-07-28,,14,,,378.844787597656,,1,54,5335.78625317356,1533130.46558833
8584,1951,CA,CDF,LMU,MCCLELLAN,0,1951-07-28,,9,,,1504.068359375,,1,8,14762.0903645262,6086748.89909336
8627,1951,CA,USF,SRF,GOWER,0,1951-07-28,,9,,,2.19072222709656,,1,300197,334.202686841403,8865.53871649961
8594,1951,CA,CCO,VNC,CAMULOS,0,1951-07-29,,14,,,1023.46917724609,,1,0,9403.26804591359,4141832.92299612
7622,1951,CA,CDF,SHU,G. CHATHAM,0,1951-07-31,,14,,,1457.56164550781,,1,192,17405.3892248207,5898542.58038128
8619,1951,CA,USF,MDF,MEARS,0,1951-08-01,,9,,,29522.59375,,1,124,59499.8792041839,119473697.993299
972,1951,CA,USF,KNF,DEER LICK,0,1951-08-04,,1,,,11.73060131073,,1,47,957.018981890899,47472.0608431618
973,1951,CA,USF,KNF,TWIN CREEKS,0,1951-08-04,,1,,,124.495849609375,,1,49,2750.22885463672,503816.83952076
8588,1951,CA,CDF,MMU,OAKHURST,0,1951-08-04,,14,,,1366.19262695312,,1,216,10953.3888660819,5528785.17561443
8587,1951,CA,CDF,MMU,MOCCHI,0,1951-08-05,,14,,,473.851684570312,,1,218,6266.64014972373,1917609.67679507
8617,1951,CA,USF,MDF,BLUE MT.,0,1951-08-05,,1,,,263.083984375,,1,114,4141.69086008854,1064663.13746043
8595,1951,CA,CCO,VNC,SUSANA KNOLLS,0,1951-08-06,,14,,,2348.25268554688,,1,0,14428.0539584948,9503041.43574356
8608,1951,CA,USF,TOI,,0,1951-08-06,,14,,,115.34587097168,,1,0,3469.82484376456,466788.181897143
8610,1951,NV,USF,TOI,,0,1951-08-06,,3,,,3212.85888671875,,1,0,19481.9220950498,13001978.1801397
3979,1951,CA,CDF,NEU,CAMP BEALE #1,0,1951-08-08,,14,,,585.262023925781,,1,93,7016.51783444131,2368471.27529386
8276,1951,CA,CDF,MMU,LA PALOMA,0,1951-08-09,,14,,,532.168273925781,,1,0000007A,6751.31842903393,2153608.65845909
8277,1951,CA,CDF,LNU,LANG,0,1951-08-09,,14,,,1202.03295898438,,1,4,9300.65669802784,4864454.56338635
8182,1951,CA,CDF,NEU,HALSEY,0,1951-08-12,,14,,,480.630828857422,,1,96,8067.89674493654,1945043.92653364
939,1951,CA,USF,LPF,PIRU,0,1951-08-13,,9,,,1303.06860351562,,1,19,8950.20564682118,5273331.74341373
983,1951,CA,CCO,VNC,PIRU,0,1951-08-13,,14,,,1303.07739257812,,1,4,8950.17883072857,5273367.24702741
1273,1951,CA,CDF,TCU,SIERRA RAILROAD,0,1951-08-13,,14,,,643.326599121094,,1,62,9937.6378374504,2603450.38470488
3733,1951,CA,CDF,SLU,WILLIAMS,0,1951-08-13,,14,,,1104.58154296875,,1,95,10616.8861062817,4470082.92576619
3740,1951,CA,CCO,LAC,,0,1951-08-13,,14,,,52.9838638305664,,1,0,2609.58095891637,214418.083317321
8586,1951,CA,CDF,SCU,MENZEL,0,1951-08-13,,14,,,659.422424316406,,1,118,7932.47681429655,2668587.91936918
15139,1951,CA,USF,ANF,CHERRY,0,1951-08-13,,14,"S.Imsand; Saugus;  50s map 2, 1:126720-Angeles Fire Atlas table+map 2",8300,8782.3544921875,,1,0,34134.9894817888,35540929.1607437
15812,1951,CA,USF,STF,SMITH ROAD,,1951-08-13,1951-08-14,3,20090305,396,629.024658203125,6,1,36,7656.22360617338,2545572.50044773
3981,1951,CA,CDF,BTU,CARLYLE,0,1951-08-14,,14,,,471.250946044922,,1,378,6238.67020785042,1907084.8685193
8589,1951,CA,CDF,HUU,PACIFIC LUMBER CO. #5,0,1951-08-14,,14,,,3425.11596679688,,1,82,20185.7182104171,13860952.3906515
2652,1951,CA,CDF,LMU,BOARD,0,1951-08-15,,9,,,1401.86633300781,,1,60,12662.4333778268,5673151.52786129
3730,1951,CA,CDF,SLU,BETHEL,0,1951-08-15,,9,,,18253.5703125,,1,96,40438.9099968688,73869578.9484601
7623,1951,CA,CDF,SHU,NORTON,0,1951-08-15,,14,,,1840.74853515625,,1,235,16224.041385127,7449244.80908125
7624,1951,CA,CDF,SHU,SWEDE CREEK,0,1951-08-15,,14,,,931.868774414062,,1,234,10310.5950649379,3771139.06450899
8628,1951,CA,USF,SRF,CEDAR CREEK,0,1951-08-15,,2,,,167.290481567383,,1,300199,2920.46373932723,677000.534732012
3997,1951,CA,CDF,BEU,SAN CARLOS,0,1951-08-16,,14,,,440.330993652344,,1,84,5364.6511724634,1781956.31561697
3980,1951,CA,CDF,TCU,CAMP NINE,0,1951-08-17,,14,,,1399.61633300781,,1,79,11235.4643807421,5664046.48458424
791,1951,CA,CDF,LNU,R.HASWELL,0,1951-08-18,,14,,,1195.67749023438,,1,8,11878.2562364355,4838735.15658109
974,1951,CA,USF,KNF,BISHOP,0,1951-08-18,,1,,,620.113525390625,,1,89,6860.38903988257,2509510.34752855
1275,1951,CA,CDF,HUU,THREE CREEKS,0,1951-08-18,,14,,,3093.61889648438,,1,0,19654.8564097932,12519431.4052879
2651,1951,CA,USF,KNF,THREE DEVILS,0,1951-08-18,,1,,,10487.111328125,,1,85,29519.692160964,42439832.4317382
2891,1951,CA,CDF,MMU,ALLEN FLAT,0,1951-08-18,,14,,,5363.24462890625,,1,59,26114.0026262144,21704281.4365746
976,1951,CA,USF,KNF,ROCK CREEK,0,1951-08-19,,1,,,9.6842212677002,,1,98,767.119754527116,39190.6546213701
977,1951,CA,USF,KNF,PONY PEAK,0,1951-08-19,,1,,,4883.33251953125,,1,106,24873.7135810726,19762146.5441737
982,1951,CA,USF,MNF,HOWES CAMP,0,1951-08-19,,14,,,4844.92138671875,,1,26,22029.8855321829,19606701.4163932
1272,1951,CA,CDF,LNU,RUPPERT RIDGE,0,1951-08-19,,14,,,417.842132568359,,1,12,6650.01541884444,1690947.16899313
2654,1951,CA,CDF,TGU,RAGLIN RIDGE,15,1951-08-19,,1,,,1132.72009277344,,1,6,11528.3835246245,4583955.53813213
3444,1951,CA,CDF,AEU,PETERSON,0,1951-08-19,,14,,,311.815093994141,,1,76,5003.99114638638,1261870.93882171
3732,1951,CA,CDF,SLU,ROCKY CANYON,0,1951-08-19,,14,,,577.999389648438,,1,98,9081.64939993765,2339080.44032428
3978,1951,CA,CDF,MEU,CAHTO RIDGE,0,1951-08-19,,14,,,332.061431884766,,1,191,6389.74709008703,1343804.97987114
3990,1951,CA,CDF,MEU,FISHER #3,0,1951-08-19,,14,,,376.395202636719,,1,205,5010.83521416935,1523217.38492595
4563,1951,CA,CDF,LNU,WOLF RIDGE,0,1951-08-19,,14,,,879.710266113281,,1,11,10654.8108027802,3560061.24304157
6212,1951,CA,CDF,LNU,WHISPERING PINE,0,1951-08-19,,14,,,1611.86108398438,,1,55,12463.4030909412,6522970.23605496
8280,1951,CA,CDF,LNU,M.R. GHISELIN,0,1951-08-19,,14,,,614.911010742188,,1,58,6232.00731015246,2488456.64823295
8597,1951,CA,CCO,KRN,PINYON,0,1951-08-19,,14,,,803.611083984375,,1,5,9021.37328579336,3252098.73772143
8629,1951,CA,USF,SRF,THREE FORKS,0,1951-08-20,,1,,,11.9497842788696,,1,400391,780.541750572203,48359.0608613082
8630,1951,CA,USF,SRF,CUNNINGHAM,0,1951-08-20,,1,,,5.97477197647095,,1,400395,551.920855380094,24179.0452723465
978,1951,CA,USF,KNF,LITTLE S. FORK,0,1951-08-21,,1,,,12.7210254669189,,1,117,851.719598291804,51480.1636231465
979,1951,CA,USF,KNF,MILL CREEK,0,1951-08-21,,1,,,19.0404491424561,,1,142,1316.37014903098,77053.9617615668
980,1951,CA,USF,KNF,METHODIST #2,0,1951-08-21,,1,,,5.48957061767578,,1,144,651.445974699008,22215.5036330665
1768,1951,CA,USF,SRF,DENVER EVANS #2,0,1951-08-21,,1,,,8.96206855773926,,1,400399,675.958825861187,36268.2037801431
1769,1951,CA,USF,SRF,HETTEN ROCK,0,1951-08-21,,1,,,4.68036603927612,,1,400400,488.490374835126,18940.7684550474
8585,1951,CA,CDF,MEU,MCCREARY #1,0,1951-08-26,,14,,,315.948486328125,,1,248,5529.66495837936,1278598.16250273
930,1951,CA,CDF,MMU,MERCED #7,0,1951-09-02,,14,,,4252.47119140625,,1,0000009A,16180.9919740835,17209139.3766288
3986,1951,CA,CDF,HUU,DOLLY VARDEN,0,1951-09-06,,14,,,829.454650878906,,1,63,7744.56778136878,3356683.79490203
6214,1951,CA,CDF,SCU,WILL GILL & SON,0,1951-09-06,,14,,,1280.11462402344,,1,8,9049.37910650905,5180440.26172427
8620,1951,CA,USF,MDF,CITY DUMP,0,1951-09-07,,9,,,329.267059326172,,1,125,6879.15166309175,1332496.46276458
2892,1951,CA,CDF,MEU,BERRY,0,1951-09-08,,14,,,661.721862792969,,1,265,7736.92998224458,2677893.38476567
4562,1951,CA,CDF,MEU,WM. HAPPY,0,1951-09-08,,14,,,2591.9912109375,,1,270,12810.3349762163,10489415.9324142
8187,1951,CA,CDF,MEU,JACKSON ST.FOREST #6,0,1951-09-08,,14,,,321.520690917969,,1,263,5542.97637118578,1301148.12780527
1270,1951,CA,CDF,LNU,RICHARD A. KANT,0,1951-09-09,,14,,,6202.4443359375,,1,70,24871.426710098,25100401.2634345
8278,1951,CA,CDF,LNU,LANG #3,0,1951-09-09,,14,,,642.172485351562,,1,7,8319.43157428442,2598779.86167904
8616,1951,CA,USF,MDF,HOMESTEAD WE,0,1951-09-09,,1,,,26.8740100860596,,1,117,1313.69438352234,108755.259874133
3091,1951,CA,CDF,LNU,TROUT CREEK,0,1951-09-10,,14,,,351.261108398438,,1,79,4879.93220316062,1421503.2809374
3447,1951,CA,CDF,MEU,R. HORN,0,1951-09-10,,14,,,560.684204101562,,1,274,10311.0623244418,2269008.4859642
1271,1951,CA,CDF,LNU,ROUTAN CREEK,0,1951-09-11,,14,,,948.944580078125,,1,136,10012.5282351554,3840242.37658038
2640,1951,CA,USF,PNF,MILK RANCH,0,1951-09-11,,9,,,21978.765625,,1,229,73189.5841645242,88944907.9793012
2655,1951,CA,CDF,LNU,BOARDMAN RIDGE,0,1951-09-11,,9,,,6675.73193359375,,1,30,27716.5695769616,27015728.9039102
4564,1951,CA,CDF,LNU,WRAGG CANYON,0,1951-09-11,,14,,,1178.35375976562,,1,137,15423.7032598759,4768628.51500802
8181,1951,CA,CDF,TGU,GLENN COUNTY,0,1951-09-11,,14,,,570.637451171875,,1,0000016A,6573.021870225,2309287.86885522
832,1951,CA,CDF,RRU,GASTON,0,1951-09-12,,14,,,14205.013671875,,1,486,54424.840097508,57485651.8553339
2649,1951,CA,USF,KNF,WEST HEIGHT,0,1951-09-12,,14,,,1330.0341796875,,1,212,10630.8448344319,5382457.24852764
4560,1951,CA,CDF,LMU,WILLOW CREEK,0,1951-09-12,,9,,,1829.60693359375,,1,31,11718.8360855873,7404156.63587484
7626,1951,CA,CDF,TGU,GALLITIN,0,1951-09-12,,14,,,306.826568603516,,1,215,4168.51831550812,1241683.13011385
8180,1951,CA,CDF,LNU,GEO. SNYDER,0,1951-09-12,,14,,,629.055114746094,,1,75,8269.50292784779,2545695.8360074
8185,1951,CA,CDF,SCU,ISABEL VALLEY RANCH,0,1951-09-12,,14,,,802.44970703125,,1,188,7721.30360254294,3247398.68122607
3987,1951,CA,CDF,AEU,DRESSLER,0,1951-09-14,,14,,,809.714904785156,,1,130,7377.41199826039,3276799.94900447
8274,1951,CA,CDF,AEU,JAMESON,0,1951-09-14,,14,,,535.90673828125,,1,131,6757.26649294795,2168737.54083151
8607,1951,CA,CDF,LNU,SCOTT CREEK,0,1951-09-14,,14,,,1703.90478515625,,1,73,11343.6831133423,6895458.26640858
935,1951,CA,CDF,RRU,BANNING #3,0,1951-09-15,,14,,,65.9295120239258,,1,492,2166.65022807791,266807.273339528
1960,1951,CA,CDF,HUU,PERRY CONTROL ESCAPE,0,1951-09-15,,14,,,717.504333496094,,1,114,6567.91308982355,2903637.01059701
3995,1951,CA,CDF,BEU,LA GLORIA,0,1951-09-15,,14,,,4228.65625,,1,35,20181.6940364944,17112764.5134289
3996,1951,CA,CDF,BEU,SALSIPUEDES,0,1951-09-15,,14,,,805.643981933594,,1,111,7156.76643834011,3260325.5109127
8281,1951,CA,CDF,LNU,MARY BOWCHER,0,1951-09-15,,14,,,3446.86083984375,,1,76,20731.5492130731,13948950.8953945
15813,1951,CA,USF,STF,FOX CREEK,,1951-09-15,1951-09-16,3,20090305,600,571.405212402344,6,1,55,7905.65585476643,2312394.81603919
3992,1951,CA,CDF,BEU,CACHAGUA,0,1951-09-16,,14,,,388.385650634766,,1,101,5707.06298050913,1571740.91635297
8279,1951,CA,CDF,HUU,LEMS SUMMIT,0,1951-09-16,,14,,,3368.8125,,1,8,19228.3565706757,13633100.6560771
8624,1951,CA,USF,SRF,MYTLE,0,1951-09-16,,1,,,4.97808170318604,,1,339,503.788256933285,20145.5827243571
931,1951,CA,CDF,MVU,SANTA YSABEL,0,1951-09-17,,14,,,932.425842285156,,1,435,8714.83317312019,3773393.42678589
1771,1951,CA,USF,SRF,FLINT VALLEY,0,1951-09-17,,1,,,325.695098876953,,1,200376,6089.5224561114,1318041.30333881
8626,1951,CA,USF,SRF,NOTICE CREEK,0,1951-09-17,,1,,,318.633392333984,,1,200375,4030.5295064919,1289463.53083432
18254,1951,CA,NPS,KNP,MINERAL K,0,1951-09-20,1951-09-20,7,,35,70.0666732788086,8,1,1021,2700.91073700063,283549.76043141
970,1951,CA,USF,SRF,HAMILTON,0,1951-09-22,,4,,,14.1506595611572,,1,400414,1193.83805264743,57265.6869246708
981,1951,CA,USF,KNF,IRVING,0,1951-09-25,,3,,,25.3087520599365,,1,160,1197.75394689991,102420.884650899
3739,1951,CA,CCO,LAC,CUNNINGHAM,0,1951-10-07,,14,,,243.011779785156,,1,0,4209.13002631704,983433.786983096
8611,1951,CA,CDF,MEU,ROADSIDE #21,0,1951-10-07,,14,,,199.893661499023,,1,231,6030.91827991003,808940.95059724
8591,1951,CA,CCO,VNC,LIVE OAKS,0,1951-10-10,,14,,,35.3199996948242,,1,0,1733.40427483022,142934.962251532
8592,1951,CA,CCO,VNC,RANCHO SIERRA VISTA,0,1951-11-16,,14,,,3287.81127929688,,1,0,16248.563242582,13305299.8323238
8593,1951,CA,CCO,VNC,HOUSTON,0,1951-11-17,,14,,,564.554504394531,,1,0,7547.16803945912,2284671.12041844
14302,1951,CA,CCO,VNC,MUD CREEK,0,1951-12-10,,14,,,436.067565917969,,1,2,6205.49811538252,1764702.83014694
15891,1952,CA,CDF,TCU,KLEIN SMID,,1952-04-05,1952-04-07,5,20090305,720,618.153869628906,6,1,1,8149.61164443871,2501580.06021966
7287,1952,CA,USF,KNF,DAVIS,0,1952-04-29,,5,,,23.1390438079834,,1,1,1536.57813891221,93640.3915011699
4571,1952,CA,CDF,SLU,HOUCHIN,0,1952-05-15,,14,,,421.697235107422,,1,21,7162.13460875622,1706548.2160931
7883,1952,CA,CDF,MMU,EAST BASALT,0,1952-05-21,,14,,,479.911468505859,,1,5,5685.03224445978,1942132.77220373
7282,1952,CA,USF,SRF,OLSON-ROSS,0,1952-05-27,,2,,,54.7615661621094,,1,345,1670.91783653004,221612.199542555
7285,1952,CA,USF,SRF,WINDY,0,1952-06-01,,9,,,93.0794067382812,,1,346,2649.75085988164,376679.006393103
7947,1952,CA,CCO,LAC,ARCADIA,0,1952-06-02,,14,,,10.1006107330322,,1,0,1125.04263507639,40875.722303708
7886,1952,CA,CDF,MMU,STRATHEARN,0,1952-06-05,,14,,,1504.25061035156,,1,123,12108.0778560319,6087486.39677193
7946,1952,CA,CCO,LAC,NEWHALL FIRE NO. 51,0,1952-06-09,,14,,,105.268341064453,,1,0,3066.19415123726,426005.847383264
987,1952,CA,CDF,NEU,CAMP BEALE #2,0,1952-06-12,,14,,,799.84326171875,,1,6,7678.38229782254,3236850.84972808
6245,1952,CA,CDF,TCU,ORISTIMBA,0,1952-06-13,,14,,,1037.24658203125,,1,2,9359.81254645102,4197588.10862188
7281,1952,CA,USF,MDF,SHEEP CAMP,0,1952-06-18,,1,,,794.469116210938,,1,17,10494.3666354527,3215102.33989581
18255,1952,CA,NPS,KNP,SUGARLOAF,0,1952-06-19,1952-06-21,1,,28,38.0398445129395,8,1,2001,1981.4300959454,153941.785597776
1422,1952,CA,CDF,LNU,GABBERT,0,1952-06-21,,14,,,1390.42834472656,,1,0000001C,13555.9064295941,5626863.69811687
18558,1952,CA,NPS,PIP,,,1952-06-22,1952-06-22,14,Greenlee & Moldenke only mpd to prk bndry,0.559182506773639,0.559266746044159,6,1,,176.888292371939,2263.27232888401
7884,1952,CA,CDF,TUU,FRAZIER VALLEY,0,1952-07-02,,14,,,416.014343261719,,1,657,6907.54759399642,1683550.27331816
4577,1952,CA,CDF,FKU,MURIETTA,0,1952-07-07,,14,,,327.771545410156,,1,609,4724.59288549205,1326444.3718326
7943,1952,CA,CCO,LAC,FOREST-LAWN,0,1952-07-09,,14,,,90.2840805053711,,1,0,2976.28014282945,365366.726265213
2686,1952,CA,USF,BDF,SO. FORK,0,1952-07-10,,14,,,5178.11083984375,,1,0,24767.3181774799,20955072.0698858
7885,1952,CA,CDF,MMU,GRANT,0,1952-07-16,,14,,,424.470123291016,,1,17,6344.78221188082,1717769.63066269
7758,1952,CA,CDF,TGU,SEVIER,0,1952-07-17,,14,,,4877.2685546875,,1,11,27468.8666944024,19737604.8429145
7760,1952,CA,CDF,TCU,SIERRA RAILROAD NO.2,0,1952-07-18,,14,,,429.647247314453,,1,24,4909.60146271138,1738720.74884013
8631,1952,CA,CDF,TCU,HIGHWAY 49 #5,0,1952-07-18,,14,,,1117.06140136719,,1,45,8489.59583797578,4520587.04171796
941,1952,CA,CDF,MVU,DEHESA,0,1952-07-20,,14,,,351.068420410156,,1,295,5407.98500664379,1420723.4716844
4568,1952,CA,CDF,SLU,BONNHEIM,0,1952-07-23,,14,,,402.455169677734,,1,79,6879.61463914908,1628678.22726004
1424,1952,CA,CDF,TCU,GUTTINGER,0,1952-07-24,,14,,,599.056335449219,,1,55,6702.65998794683,2424295.09721971
7441,1952,CA,CDF,TCU,JACOBS #3,0,1952-07-24,,14,,,430.525634765625,,1,28,5134.61598842737,1742275.42389334
1420,1952,CA,CDF,SCU,FULQUEENY GRASS,0,1952-07-27,,14,,,494.370208740234,,1,4,5518.00634069622,2000645.20146741
7753,1952,CA,CDF,TCU,ROLLERI #2,0,1952-07-27,,14,,,507.561187744141,,1,57,5803.27187511266,2054027.28740974
7945,1952,CA,CCO,LAC,ENGINE 75-5 FIRE,0,1952-07-27,,14,,,16.6205081939697,,1,0,1272.23896711262,67260.8133611207
1427,1952,CA,CDF,LNU,HIGHLAND SPRINGS GUN,0,1952-07-28,,14,,,361.100036621094,,1,36,7057.10549880882,1461320.04421679
1775,1952,CA,CDF,MEU,COUNTY DUMP #2,0,1952-07-28,,14,,,938.640258789062,,1,90,8594.60631590328,3798542.25953445
7708,1952,CA,CDF,MEU,FLY,0,1952-07-28,,14,,,46.9015998840332,,1,91,2072.67617124395,189804.039475208
7944,1952,CA,CCO,LAC,CAHUENGA PASS,0,1952-07-28,,14,,,8.81255912780762,,1,0,749.467181541061,35663.1612789678
7288,1952,CA,USF,KNF,TIMBER GULCH,0,1952-07-30,,1,,,12.7207889556885,,1,51,864.74586925527,51479.2055228538
7289,1952,CA,USF,KNF,SAINT CLAIR #2,0,1952-07-30,,1,,,8.30445194244385,,1,52,732.219801434448,33606.9241182894
944,1952,CA,CDF,RRU,PAUBA,0,1952-07-31,,14,,,475.946594238281,,1,553,6676.91068243097,1926087.47235166
7452,1952,CA,CDF,SCU,MITCHELL,0,1952-08-02,,14,,,1115.31005859375,,1,2,9168.09250964195,4513499.75593699
7951,1952,CA,CCO,LAC,BLUEGUM CYN,0,1952-08-03,,14,,,7.69919633865356,,1,0,878.484430717497,31157.5423053861
1773,1952,CA,CDF,HUU,COAST REDWOOD,0,1952-08-04,,14,,,2550.32592773438,,1,35,26946.2919034598,10320802.7398792
7881,1952,CA,CDF,LNU,ZUMWALT,0,1952-08-05,,14,,,1251.77783203125,,1,0000008C,9078.75869970195,5065764.9204755
947,1952,CA,CCO,VNC,SUSANA KNOLLS,0,1952-08-06,,14,,,1254.59729003906,,1,0,16934.142569441,5077174.99914733
1419,1952,CA,CDF,AEU,DRESSLER,0,1952-08-08,,14,,,1555.24084472656,,1,102,11969.7767522424,6293836.4313545
7948,1952,CA,CCO,LAC,MT. HOLLYWOOD DR.,0,1952-08-09,,14,,,6.6352858543396,,1,0,751.136560924903,26852.0490028937
15892,1952,CA,USF,STF,ASSOCIATED,,1952-08-09,1952-08-10,2,20090305,25,21.931827545166,6,1,59,1303.80174684646,88754.9601774695
4573,1952,CA,CDF,BEU,LA MANCCHIA,0,1952-08-16,,14,,,1324.02783203125,,1,104,18678.975627598,5358150.73162167
1774,1952,CA,CDF,SHU,COLEMAN FORBAY,0,1952-08-17,,14,,,537.987426757812,,1,203,8205.33047944424,2177157.94694264
4576,1952,CA,CDF,FKU,FREEMAN,0,1952-08-17,,14,,,136.069534301758,,1,10,3293.11350251184,550653.880764701
7759,1952,CA,CDF,SCU,SHANTI ASHRAMA,0,1952-08-17,,14,,,5458.453125,,1,116,29434.4920538735,22089576.1355382
945,1952,CA,CDF,RRU,SANTA ROSA,0,1952-08-18,,14,,,171.984680175781,,1,598,4525.61136185614,695997.287758617
8633,1952,CA,CDF,TCU,INDIAN CREEK,0,1952-08-18,,14,,,579.848693847656,,1,73,7804.25113038567,2346564.30171716
711,1952,CA,CDF,TGU,SCHNEIDER,0,1952-08-19,,14,,,1459.2646484375,,1,141,10643.1508241903,5905434.46526724
7754,1952,CA,CDF,TCU,ROLLERI #4,0,1952-08-19,,14,,,317.285797119141,,1,75,5051.92029794979,1284010.1046345
7443,1952,CA,CDF,AEU,KELSEY,0,1952-08-21,,14,,,417.391723632812,,1,126,6344.31709073653,1689124.36103379
